@RELATION RapidMinerData

@ATTRIBUTE 'ATCH1' real
@ATTRIBUTE 'ATCH2' real
@ATTRIBUTE 'ATCH3' real
@ATTRIBUTE 'ATCH4' real
@ATTRIBUTE 'ATCH5' real
@ATTRIBUTE 'ATCH6' real
@ATTRIBUTE 'ATCH7' real
@ATTRIBUTE 'ATCH8' real
@ATTRIBUTE 'ATCH9' real
@ATTRIBUTE 'ATCH10' real
@ATTRIBUTE 'DIPV_X' real
@ATTRIBUTE 'DIPV_Y' real
@ATTRIBUTE 'DIPV_Z' real
@ATTRIBUTE 'DIPMOM' real
@ATTRIBUTE 'ESDL1' real
@ATTRIBUTE 'ESDL2' real
@ATTRIBUTE 'ESDL3' real
@ATTRIBUTE 'ESDL4' real
@ATTRIBUTE 'ESDL5' real
@ATTRIBUTE 'ESDL6' real
@ATTRIBUTE 'ESDL7' real
@ATTRIBUTE 'ESDL8' real
@ATTRIBUTE 'ESDL9' real
@ATTRIBUTE 'ESDL10' real
@ATTRIBUTE 'NSDL1' real
@ATTRIBUTE 'NSDL2' real
@ATTRIBUTE 'NSDL3' real
@ATTRIBUTE 'NSDL4' real
@ATTRIBUTE 'NSDL5' real
@ATTRIBUTE 'NSDL6' real
@ATTRIBUTE 'NSDL7' real
@ATTRIBUTE 'NSDL8' real
@ATTRIBUTE 'NSDL9' real
@ATTRIBUTE 'NSDL10' real
@ATTRIBUTE 'DWVOL' real
@ATTRIBUTE 'SURF_A' real
@ATTRIBUTE 'MOFI_X' real
@ATTRIBUTE 'MOFI_Y' real
@ATTRIBUTE 'MOFI_Z' real
@ATTRIBUTE 'PEAX_X' real
@ATTRIBUTE 'PEAX_Y' real
@ATTRIBUTE 'PEAX_Z' real
@ATTRIBUTE 'MOL_WT' real
@ATTRIBUTE 'S8_1DX' real
@ATTRIBUTE 'S8_1DY' real
@ATTRIBUTE 'S8_1DZ' real
@ATTRIBUTE 'S8_1CX' real
@ATTRIBUTE 'S8_1CY' real
@ATTRIBUTE 'S8_1CZ' real
@ATTRIBUTE 'LOGP' real
@ATTRIBUTE 'M_PNT' real
@ATTRIBUTE 'SUM_F' real
@ATTRIBUTE 'SUM_R' real
@ATTRIBUTE 'Activity' real

@DATA
0.7365853658536586,0.6670805250088683,0.7311906501095689,0.8041495668034656,0.7577854671280277,0.12660550458715533,0.5509915014164306,0.9670886075949369,0.19271445358401856,0.31458906802988607,0.9779279880227094,0.6462231683519601,0.5082140964493905,0.29749221853885677,0.9954539064526413,0.9775990712389591,0.8229628497171686,0.9934645829104932,0.8945631970260223,0.9856171669056099,0.9953743501575996,0.8463830642949853,0.8614578466057005,0.9966017032427121,0.8356996803271607,0.574586246570493,0.05777793359744769,0.21408557318405744,0.028424083889768477,0.34239335598339,0.8790181780835985,0.08726653785996871,0.04855543790651947,0.25745038681466537,0.34004291320378144,0.27248415035861334,0.2789189549589333,0.09718926683870731,0.10578872790844573,0.19470567295556776,0.31324795297081676,0.5072926711668274,0.22682238510791627,0.3177602647276528,0.04603486557849254,0.20698803624167797,0.08251054527952509,0.18710052295177224,0.7296516694470034,0.36035621065561185,0.8505154639175257,0.5340909090909091,0.8571428571428572,0.4330985915492958
1.0,0.0,1.0,0.8445052439580484,0.5515570934256057,0.13211009174311905,0.37393767705382436,0.9721518987341767,0.23971797884841345,0.3063311049941014,0.6114495782748551,0.19905623558630475,0.0,0.7503226459498443,0.9831402497579442,0.9801314386970189,0.9405289711053355,0.9743138714114967,0.9309247211895909,0.9876212058147961,0.9830529288959843,0.9760150637099869,0.9797743808824511,0.9938584998362266,0.028324165538691933,0.03243649880520399,0.1092451705641062,0.01800223425491261,0.014444367958514032,0.06938467346168364,0.05545856013145737,0.18361854816450457,0.11848938637624162,0.2505213588967374,0.7277548640172626,0.5823678310330488,0.4665700769992953,0.41447945096375743,0.43634388640926,0.45343516391055305,0.8414864581146336,0.3249156219864995,0.8525004183500816,0.5297862150041364,0.13717444791166583,0.4980727837012564,0.15359007440187708,0.2974691716702176,0.0,0.41056348840779977,0.5979381443298969,0.38636363636363635,1.0,0.4577464788732395
0.5219512195121951,0.6841078396594537,0.45288531775018254,0.5882352941176471,0.5148788927335641,0.2055045871559632,0.3031161473087818,0.9797468354430381,0.1868390129259692,0.29964608729846637,0.008864380901557948,0.48858612737271595,0.329709677881379,0.3485335425260015,0.9691554680832949,0.9683250392075659,0.5449472557712888,0.9300272872832239,0.5861059479553903,0.937936456550895,0.9654372535374622,0.9602566680682254,0.9587477471463853,0.9651162790697675,0.016401232612389485,0.0,0.012305858430038922,0.010707330920012454,0.0,0.007134767836919602,0.019924001232412475,0.06242524611279784,0.026067665002773143,0.12700975445677773,0.5963987230911912,0.5195415472340926,0.7241098146205618,0.3177608989456446,0.30643474023972367,0.3589268955697226,0.5577997060676045,0.7720889585342334,0.7073871327759261,0.5359254582662081,0.17438790206433027,0.443760324373029,0.155328123642149,0.29200651358311636,0.17436446480591586,0.6701980654076463,0.4175257731958763,0.0,0.16326530612244902,0.46478873239436624
0.5203252032520326,0.476232706633558,0.5441928414901387,0.8750569995440036,0.271280276816609,0.3577981651376142,0.2903682719546744,0.9670886075949369,0.18096357226791984,0.300432559968541,0.11840915491913845,0.36706758914316123,0.3553903665191424,0.43276311460890254,0.9056388588037991,0.9460191590910634,0.35720837792386484,0.8538123266355456,0.549907063197026,0.9068892691424255,0.9001187113676368,0.9527248130747152,0.9487016888058206,0.9499672453324599,0.0026495406502894297,0.020311531993981766,0.014058829716369254,8.85155634778678E-4,0.0019503912255340646,0.003812759531898829,0.006264763274109119,0.05780200570429659,0.021630615640599028,0.12626976118398922,0.5963987230911912,0.5223926273585104,0.4104991931719484,0.33674101597158956,0.3553578490179053,0.40988317530177015,0.74755406256561,0.35227820636451296,0.7073871327759261,0.5379457482474855,0.16634661545847343,0.45284577263853426,0.15562893985681148,0.2957367594206642,0.12892463212409433,0.6701980654076463,0.4587628865979381,0.0,0.16326530612244902,0.5
0.727642276422764,0.6700957786449095,0.7348429510591671,0.8084815321477428,0.7439446366782008,0.1559633027522928,0.6048158640226629,0.9518987341772148,0.23266745005875436,0.31262288635469926,0.80522079423667,0.729317012595352,0.5678110542975409,0.20554444922438447,0.3329003720431087,0.538698376704935,0.7667787800030575,0.17680806440700905,0.5715148698884758,0.0,0.3495708652284853,0.7645198442441637,0.8046859355183231,0.4867343596462496,0.028381764248480826,0.020643419771661217,0.07905900501349789,0.048964367907308945,0.012241573162616738,0.07383918459796149,0.06213412755468829,0.13078480080964205,0.07321131447587355,0.1974436596030945,0.5937504137983268,0.4622097037715126,0.8188677763968817,0.31215477847252693,0.2946318680805934,0.34699847901362413,0.5783749737560362,0.8645732883317262,0.697980718256072,0.26262898941960205,0.2944446111377821,0.8597386995044302,0.07110626834143308,0.1373770632922289,0.028533725070338377,0.5840626439428834,0.5721649484536082,0.5340909090909091,0.8571428571428572,0.5035211267605634
0.6504065040650405,0.6683221000354735,0.7399561723886047,0.8007295941632467,0.8062283737024223,0.1100917431192652,0.6232294617563738,0.0,1.0,1.0,1.0,0.7608728046833422,0.5731534396081296,0.3758635523951717,0.18226350314523934,0.08960710963861152,0.0,0.26544437679002325,0.2008131970260223,0.5751437512525243,0.22411887510745426,0.0,0.0,0.0,0.025285833597327417,0.013983538366227106,0.08950671388002668,0.04820130270491354,0.00943645166471628,0.07938844847112116,0.06839889082879741,0.1808354034409789,0.1588766197751223,0.250050454086781,0.0,0.0,0.34774884091412844,0.0,0.0,0.0,0.1897123661557842,0.7364693828351014,0.060490927585301675,0.0,0.0,0.0,0.0,0.2075523131110968,0.4876378756566989,0.2528788576692768,0.5567010309278351,0.5340909090909091,0.8571428571428572,0.5211267605633803
0.7487804878048782,0.6670805250088683,0.739225712198685,0.8032375740994072,0.766089965397924,0.10458715596330251,0.5552407932011332,0.9759493670886075,0.21269095182138678,0.3200943767204089,0.8985487911534071,0.6139577789604399,0.4728655523568083,0.2297618746362325,0.0,0.0,0.4400703256382816,0.0,0.0,0.44333965376373924,0.0,0.21507833494817274,0.24180628796475534,0.5259580740255486,0.390389655271722,0.2735640322152403,0.07776180626161343,0.123500576877293,0.019572749592712418,0.20166100415251037,0.4280579233850262,0.15155488085380436,0.09247214238894773,0.2535486041035991,0.5948097375154728,0.514385273385035,0.6428952610876637,0.31037658590725037,0.3026211791259114,0.36019546293000226,0.49674574847785,0.7116381388621021,0.6824081183044147,0.6398049375190491,0.17240758521363425,0.4904890624217851,0.1754025923672899,0.280410470513124,0.124517590817419,0.4871794871794871,0.5,0.5340909090909091,0.061224489795918366,0.6232394366197184
0.9357723577235771,0.636395885065626,0.8130021913805696,0.8383492932056543,0.570242214532872,0.0,0.9050991501416429,0.9797468354430381,0.28319623971797847,0.31262288635469926,0.5253553905219313,0.060784105020400936,0.5284951087812773,0.8853278335906066,0.9886367461375034,1.0,0.9938847271059471,0.9834472182757142,1.0,1.0,0.9857273459140092,0.9719383557887424,0.9775048394633201,0.9998771699967246,0.04851251331970164,1.0,1.0,1.0,1.0,1.0,0.06572866385950497,1.0,1.0,1.0,0.552966450688216,0.4541484114782274,0.3789202305764061,0.3410931579493441,0.35446951533828286,0.41422607682599266,0.5508293092588704,0.38229267116682747,0.7024462935996745,0.5390429747028346,0.16384121459433515,0.4547729889372778,0.15579605997606835,0.2981076175924132,0.12272489604860191,0.6121602947950253,0.6701030927835051,0.5340909090909091,0.8571428571428572,0.6408450704225351
0.9008130081300814,0.63462220645619,0.7779401022644264,0.8358413132694938,0.5750865051903115,0.16880733944954113,0.915014164305949,0.8670886075949367,0.1445358401880139,0.011010617381045888,0.3055543202739361,0.0,0.4685544049614002,1.0,0.9850232353692414,0.9993889729993958,0.9551291851398869,0.9829736373271992,0.9949581784386617,0.9894556722008973,0.9811972109651097,0.9971846949781539,0.9968960683532474,0.999222076645922,0.0280793710220891,0.221302770156651,0.1217964449742313,0.10426522925530943,0.11203276657258895,0.13382408456021141,0.04662627092533633,0.15622412365443003,0.13719558311904403,0.11846619576185674,0.8283900874842492,0.8334549177019825,0.06296562914472935,0.7228372571416021,0.7465208293116613,0.8496553509595158,0.2849044719714466,0.14711909353905497,0.5178393998252226,0.4489571994600948,0.8338934229476718,0.7054612804725435,0.905921400065511,0.9341790948415005,0.015262804073400868,0.8387839705204976,0.02577319587628866,0.5340909090909091,0.8571428571428572,0.6408450704225351
0.7146341463414633,0.6667257892869811,0.7231555880204527,0.8020975832193342,0.7605536332179931,0.2532110091743117,0.5651558073654391,0.8708860759493673,0.08460634547591056,0.017695635076681104,0.9763122396643986,0.6065708710306901,0.46962861112304677,0.29715059341549216,1.0,0.995437665062155,0.9757682311573154,0.9949935728299845,0.9137778810408922,0.9911205660639134,1.0,1.0,1.0,1.0,0.7313020188347781,0.6283963182582529,0.07544788416365741,0.17311812859785244,0.03090222803515293,0.17893544733861833,0.769641573379891,0.17324500874045448,0.16180103867291887,0.12216616212579885,0.6567801749684984,0.6765322786415346,0.3537542704418193,0.44465090840847166,0.4543572539490257,0.6196627940843339,0.35036741549443634,0.5298336547733847,0.39061607888291233,0.38519615099925986,0.65281445031205,0.666015918306052,0.09666227697820083,0.040204159224108894,0.06749993775365383,0.8381698142177184,0.14432989690721648,0.5340909090909091,0.8571428571428572,0.665492957746479
0.7471544715447153,0.6684994678964171,0.7472607742878011,0.8062015503875968,0.7640138408304499,0.08807339449541236,0.5552407932011332,1.0,0.1938895417156283,0.31222965001966174,0.1210773632172663,1.0,0.6662799524484739,0.5989067996052332,0.9383683563377018,0.9355332568418051,0.9921265861489069,0.9331754730171616,0.8903345724907062,0.9588092925742651,0.9394435575204333,0.9283925339573317,0.9383552499833121,0.9665492957746479,0.03250007199838724,0.031573590583237436,0.10777267468358873,0.05640577976106902,0.014163282164245892,0.10732351830879577,0.06665297319502927,0.22168552764743762,0.13729642515000254,0.2841574167507569,0.6133479025655233,0.5070523396798206,0.6733291268641687,0.3736866338714188,0.3801548005574796,0.4205171353677875,0.866218769682973,0.6008015911282545,0.7503014614816349,0.6001741629294205,0.1126080172827653,1.0,0.1609233052348706,0.2873042517628998,0.1403032641983915,0.47689236910793803,0.7525773195876289,0.5340909090909091,0.061224489795918366,0.676056338028169
0.7463414634146341,0.6676126285916991,0.7414170927684439,0.8043775649794802,0.7633217993079585,0.09541284403669699,0.5467422096317281,0.9898734177215187,0.17861339600470036,0.31655524970507287,0.4637346022146129,0.897292886287032,0.6511980979389564,0.35706151782777035,0.8429538520024789,0.8475555525381383,0.9408347347500381,0.8342466680197551,0.8035315985130111,0.885708119440719,0.8442015637152563,0.8932012211842563,0.9001735531673453,0.9129135276776941,0.028338565216139158,0.02177183821577129,0.08431791887248885,0.049483252244937825,0.012264518941740665,0.08146470366175915,0.058334189175310684,0.15638513202686533,0.08853930318156607,0.2202489068281197,0.5582630692739448,0.48413735220996,0.5566318596247409,0.3815267327822176,0.3879709642823512,0.4487103977217565,0.6913289943313038,0.5587029893924784,0.6984024695579457,0.6189663430138895,0.15895793326932306,0.7087150222756171,0.1654823420881993,0.2750267214725863,0.038941314144859664,0.5662521111622908,0.7061855670103093,0.5340909090909091,0.8571428571428572,0.7112676056338029
0.7463414634146341,0.6672578928698119,0.7399561723886047,0.8041495668034656,0.7640138408304499,0.1100917431192652,0.5424929178470254,0.9886075949367087,0.17508813160987047,0.31694848604011017,0.5335823661078253,0.8189746318963987,0.25371317263209153,0.24834881190373764,0.8155149302344921,0.8263461264282757,0.9337257300107017,0.8025618474167286,0.7830622676579925,0.8549538300266691,0.8169661740827159,0.8868393630829416,0.8936319337827915,0.8967818539141827,0.028093770699536325,0.02101955925303126,0.08207411562598603,0.0490559357315964,0.012103898487873159,0.07901094752736883,0.05771798295162783,0.14847272058147024,0.08253920233953516,0.21264715775311138,0.5582630692739448,0.48091635467237825,0.4184465859183272,0.3904966410883405,0.40192744462846514,0.4659978641467914,0.5558681503254251,0.43370298939247826,0.6984024695579457,0.48037619192754827,0.3137677028324532,0.5873504530209741,0.10944362369896987,0.13094956277214656,0.13176306550805464,0.5662521111622908,0.5876288659793815,0.5340909090909091,0.8571428571428572,0.7147887323943664
0.7552845528455283,0.6686768357573607,0.7457998539079619,0.8057455540355677,0.7626297577854673,0.08623853211009147,0.5637393767705381,0.9873417721518988,0.22679200940070499,0.31458906802988607,0.30832629222810215,0.7751924782685825,0.2501324854266031,0.2096186451400663,0.9287455276616724,0.9247146843366623,0.9910564133924474,0.9245698306384322,0.8768122676579925,0.9597650649771077,0.9294008487180536,0.9298184676696951,0.9375876109739002,0.9617589256469047,0.031333698125162,0.02936100539870783,0.10398625670511516,0.054891858399516526,0.013664211468300403,0.10426576066440166,0.0639827462257369,0.2181203422577974,0.136187162809459,0.28604103599058195,0.6350640387670107,0.5442521834499637,0.6158671624566577,0.4076474720326722,0.40596151897605814,0.43089867641823887,0.5469242074322906,0.6011632111861137,0.8546091748594503,0.4811686332564114,0.2920067210753722,0.44691395104370024,0.10938011805365223,0.13608582434846236,0.1130144660508428,0.6543835406110856,0.6701030927835051,0.5340909090909091,0.8571428571428572,0.7288732394366199
0.7495934959349594,0.669918410783966,0.7450693937180421,0.8077975376196991,0.7577854671280277,0.08256880733944864,0.5934844192634562,0.9810126582278481,0.3031727379553467,0.30318521431380263,0.3604601176976327,0.6886996629412808,0.5090304931322419,0.0,0.9383327162314944,0.9325528029166356,1.0,0.9355614189387277,0.8866635687732342,0.9701244045692088,0.9393343976421465,0.9352297032961006,0.9421266938121621,0.9680641991483787,0.032168879417101066,0.03139658376847509,0.11131367668197599,0.05670490132040803,0.014100181271655078,0.11143827859569645,0.06726917941871212,0.24068451559481094,0.1598346190692281,0.29041372351160444,0.6228818160198346,0.4819140223182231,0.8593814530874251,0.3460013778263688,0.3164700167049276,0.363379825895602,0.21688011757295825,0.9366863548698169,0.7569157009846759,0.5415335045935472,0.28794107057129137,0.06637633278269993,0.15586290802377115,0.26255909211555156,0.7309712919851604,0.49101796407185627,0.9484536082474226,0.5340909090909091,0.061224489795918366,0.75
